date	time	wind speed	wind direction	gusts	wave height	wave heading	dominant wave period	average wave period	sea level pressure
20220615	1450	 10.0	320	12.0	2.3	308	9	5.9	1011.3
20220615	1450	 10.0	320	12.0	2.3	308	9	5.9	1011.3
20220615	1550	 9.0	320	12.0	2.3	311	9	5.9	1011.7
20220615	1550	 9.0	320	12.0	2.3	311	9	5.9	1011.7
20220615	1650	 9.0	320	11.0	2.3	296	9	5.8	1011.6
20220615	1750	 9.0	320	12.0	2.2	298	9	5.8	1011.5
20220615	1850	 10.0	320	12.0	2.1	306	9	5.5	1011.6
20220615	1850	 10.0	320	12.0	2.1	306	9	5.5	1011.6
20220615	1950	 10.0	320	12.0	2.1	303	8	5.5	1011.5
20220615	1950	 10.0	320	12.0	2.1	303	8	5.5	1011.5
20220615	2050	 10.0	320	13.0	2.1	309	9	5.4	1011.3
20220615	2150	 11.0	330	14.0	2.2	310	9	5.4	1010.9
20220615	2250	 11.0	320	14.0	2.3	301	8	5.5	1010.9
20220615	2250	 11.0	320	14.0	2.3	301	8	5.5	1010.9
20220615	2350	 11.0	320	14.0	2.4	300	7	5.6	1010.7
20220616	0050	 12.0	320	14.0	2.4	299	8	5.5	1010.2
20220616	0150	 12.0	330	15.0	2.5	312	8	5.6	1010.0
20220616	0250	 11.0	330	14.0	2.5	305	8	5.7	1010.2
20220616	0350	 8.0	340	11.0	2.5	308	8	5.9	1010.7
20220616	0450	 8.0	340	10.0	2.6	313	8	6.1	1011.4
20220616	0550	 9.0	330	11.0	2.6	310	8	6.1	1011.4
20220616	0550	 9.0	330	11.0	2.6	310	8	6.1	1011.4
20220616	0650	 10.0	330	12.0	2.6	315	8	6.2	1011.1
20220616	0750	 10.0	320	12.0	2.7	304	8	6.2	1010.6
20220616	0850	 10.0	320	13.0	2.6	307	8	6.3	1010.2
20220616	0950	 10.0	320	13.0	2.3	299	8	5.9	1009.8
20220616	1050	 11.0	320	14.0	2.3	299	8	5.7	1009.8
20220616	1150	 10.0	320	13.0	2.4	306	8	5.8	1009.9
20220616	1250	 9.0	320	11.0	2.2	308	8	5.6	1010.4
20220616	1250	 9.0	320	11.0	2.2	308	8	5.6	1010.4
20220616	1350	 9.0	320	12.0	2.2	321	8	5.8	1010.4
20220616	1450	 9.0	320	12.0	2.2	317	8	5.6	1010.5
20220616	1550	 9.0	330	11.0	2.2	311	8	5.5	1010.6
20220616	1550	 9.0	330	11.0	2.2	311	8	5.5	1010.6
20220616	1650	 11.0	320	14.0	2.3	312	8	5.5	1010.4
20220616	1750	 11.0	320	14.0	2.4	309	8	5.7	1010.7
20220616	1750	 11.0	320	14.0	2.4	309	8	5.7	1010.7
20220616	1850	 10.0	320	13.0	2.4	314	8	5.7	1010.9
20220616	1850	 10.0	320	13.0	2.4	314	8	5.7	1010.9
20220616	1950	 11.0	320	14.0	2.4	304	8	5.6	1011.1
20220616	1950	 11.0	320	14.0	2.4	304	8	5.6	1011.1
20220616	2050	 11.0	320	14.0	2.8	312	8	6.0	1011.1
20220616	2150	 9.0	320	11.0	2.6	302	7	5.8	1011.2
20220616	2150	 9.0	320	11.0	2.6	302	7	5.8	1011.2
20220616	2250	 10.0	320	12.0	2.4	302	8	5.7	1010.6
20220616	2350	 10.0	320	13.0	2.4	303	8	5.9	1010.6
20220617	0050	 10.0	320	12.0	2.3	306	8	5.5	1010.7
20220617	0150	 10.0	320	12.0	2.3	311	8	5.6	1010.6
20220617	0150	 10.0	320	12.0	2.3	311	8	5.6	1010.6
20220617	0250	 10.0	320	13.0	2.3	309	7	5.6	1010.8
20220617	0350	 10.0	320	13.0	2.1	308	7	5.4	1011.1
20220617	0450	 10.0	320	12.0	2.4	315	7	5.7	1011.7
20220617	0550	 10.0	320	12.0	2.2	311	7	5.4	1012.1
20220617	0650	 9.0	320	11.0	2.3	314	8	5.6	1012.4
20220617	0650	 9.0	320	11.0	2.3	314	8	5.6	1012.4
20220617	0750	 8.0	320	10.0	2.2	305	7	5.5	1012.1
20220617	0850	 8.0	330	11.0	2.1	307	7	5.5	1011.6
20220617	0950	 8.0	330	10.0	2.1	304	7	5.5	1011.8
20220617	1050	 9.0	320	11.0	1.9	308	7	5.4	1011.7
20220617	1150	 8.0	340	9.0	1.8	298	7	5.2	1012.2
20220617	1250	 7.0	330	9.0	1.7	297	7	5.2	1012.6
20220617	1250	 7.0	330	9.0	1.7	297	7	5.2	1012.6
20220617	1350	 8.0	320	9.0	1.7	303	7	5.4	1012.9
20220617	1450	 9.0	320	12.0	1.5	305	6	5.0	1013.2
20220617	1550	 8.0	330	10.0	1.5	307	7	4.8	1014.0
20220617	1650	 6.0	330	7.0	1.4	308	6	4.9	1014.2
20220617	1750	 6.0	320	7.0	1.3	170	15	5.4	1014.2
20220617	1850	 7.0	310	9.0	1.2	191	15	5.2	1014.6
20220617	1850	 7.0	310	9.0	1.2	191	15	5.2	1014.6
20220617	1950	 6.0	310	8.0	1.2	176	15	5.1	1014.5
20220617	2050	 6.0	320	8.0	1.2	177	14	5.1	1014.2
20220617	2150	 8.0	310	9.0	1.3	161	15	5.4	1014.2
20220617	2250	 8.0	310	9.0	1.3	184	14	5.0	1014.1
20220617	2350	 7.0	310	9.0	1.4	182	15	5.0	1014.1
20220617	2350	 7.0	310	9.0	1.4	182	15	5.0	1014.1
20220617	2350	 7.0	310	9.0	1.4	182	15	5.0	1014.1
20220618	0150	 7.0	310	8.0	1.3	176	15	5.3	1013.8
20220618	0250	 7.0	310	8.0	1.3	203	15	5.2	1013.7
20220618	0350	 7.0	310	9.0	1.3	188	14	5.3	1013.5
20220618	0450	 6.0	310	8.0	1.3	183	15	5.5	1013.9
20220618	0550	 5.0	320	7.0	1.4	175	14	5.9	1014.2
20220618	0650	 6.0	320	7.0	1.6	298	11	6.2	1014.2
20220618	0750	 7.0	310	8.0	1.9	292	11	6.9	1013.9
20220618	0750	 7.0	310	8.0	1.9	292	11	6.9	1013.9
20220618	0850	 7.0	320	9.0	1.6	308	11	6.1	1014.0
20220618	0950	 7.0	330	9.0	1.9	302	11	6.6	1014.0
20220618	1050	 8.0	330	10.0	1.7	306	11	6.0	1013.9
20220618	1050	 8.0	330	10.0	1.7	306	11	6.0	1013.9
20220618	1150	 8.0	340	10.0	1.9	301	11	6.3	1014.3
20220618	1150	 8.0	340	10.0	1.9	301	11	6.3	1014.3
20220618	1350	 9.0	330	10.0	2.0	295	11	6.4	1014.9
20220618	1450	 8.0	330	9.0	2.0	299	10	6.3	1015.3
20220618	1550	 6.0	320	8.0	1.8	303	11	6.4	1015.6
20220618	1650	 7.0	320	9.0	1.5	299	10	6.0	1015.7
20220618	1650	 7.0	320	9.0	1.5	299	10	6.0	1015.7
20220618	1750	 8.0	MM	11.0	1.9	300	11	6.7	MM
20220618	1750	 8.0	320	10.0	1.9	300	MM	6.7	1015.6
20220618	1850	 9.0	310	11.0	1.7	300	10	6.0	1015.8
20220618	1950	 10.0	310	13.0	1.9	296	11	6.1	1015.6
20220618	2050	 11.0	320	14.0	2.1	301	11	6.0	1015.6
20220618	2150	 11.0	320	14.0	2.2	310	11	5.9	1015.3
20220618	2250	 11.0	320	13.0	2.4	307	11	5.9	1015.5
20220618	2350	 11.0	320	15.0	2.5	316	11	6.2	1015.2
20220619	0050	 12.0	320	15.0	2.6	306	11	5.8	1015.0
20220619	0150	 12.0	320	14.0	2.6	308	6	5.9	1015.1
20220619	0150	 12.0	320	14.0	2.6	308	6	5.9	1015.1
20220619	0250	 12.0	320	14.0	2.8	311	7	5.8	1015.2
20220619	0250	 12.0	320	14.0	2.8	311	7	5.8	1015.2
20220619	0450	 11.0	330	14.0	2.7	311	8	6.0	1015.9
20220619	0550	 12.0	320	15.0	3.2	315	7	6.4	1016.4
20220619	0650	 12.0	330	15.0	2.9	294	10	6.1	1016.5
20220619	0750	 11.0	330	13.0	2.7	299	8	6.1	1016.6
20220619	0750	 11.0	330	13.0	2.7	299	8	6.1	1016.6
20220619	0850	 11.0	330	14.0	2.5	311	10	5.9	1016.3
20220619	0950	 10.0	MM	13.0	2.6	304	10	6.3	MM
20220619	1050	 10.0	320	12.0	2.5	303	10	6.3	1016.7
20220619	1050	 10.0	320	12.0	2.5	303	10	6.3	1016.7
20220619	1150	 10.0	320	12.0	2.4	293	10	6.2	1017.1
20220619	1250	 10.0	330	12.0	2.5	299	8	6.1	1017.4
20220619	1350	 9.0	330	11.0	2.5	295	7	6.0	1017.9
20220619	1450	 9.0	330	11.0	2.4	300	10	6.0	1018.3
20220619	1550	 8.0	330	10.0	2.1	302	7	5.9	1018.7
20220619	1650	 9.0	330	10.0	2.1	292	7	5.9	1018.6
20220619	1750	 8.0	320	10.0	2.0	306	9	5.7	1018.7
20220619	1850	 8.0	320	10.0	2.0	302	8	5.7	1018.7
20220619	1950	 9.0	320	11.0	1.9	308	9	5.5	1018.5
20220619	1950	 9.0	320	11.0	1.9	308	9	5.5	1018.5
20220619	2050	 10.0	320	13.0	2.0	301	9	5.6	1018.1
20220619	2150	 11.0	320	13.0	2.1	305	9	5.5	1017.7
20220619	2250	 11.0	320	13.0	2.2	298	8	5.3	1017.3
20220619	2350	 11.0	320	13.0	2.2	291	7	5.4	1016.8
20220619	2350	 11.0	320	13.0	2.2	291	7	5.4	1016.8
20220620	0050	 11.0	320	14.0	2.3	302	9	5.6	1016.3
20220620	0150	 11.0	330	14.0	2.3	303	8	5.6	1015.7
20220620	0150	 11.0	330	14.0	2.3	303	8	5.6	1015.7
20220620	0250	 11.0	330	13.0	2.4	310	7	5.4	1015.7
20220620	0350	 11.0	330	13.0	2.3	317	8	5.5	1015.8
20220620	0350	 11.0	330	13.0	2.3	317	8	5.5	1015.8
20220620	0450	 11.0	330	13.0	2.2	305	8	5.6	1016.1
20220620	0550	 10.0	330	12.0	2.1	301	8	5.5	1016.5
20220620	0650	 9.0	330	12.0	2.0	306	8	5.6	1016.4
20220620	0750	 10.0	330	12.0	1.9	301	9	5.6	1015.9
20220620	0950	 10.0	330	12.0	2.4	304	9	6.1	1015.5
20220620	0950	 10.0	330	12.0	2.4	304	9	6.1	1015.5
20220620	1050	 10.0	330	13.0	2.3	299	8	5.9	1015.6
20220620	1150	 9.0	330	12.0	2.5	301	8	6.0	1015.7
20220620	1250	 10.0	320	12.0	2.5	300	8	6.0	1016.0
20220620	1350	 10.0	320	12.0	2.6	302	8	6.1	1016.2
20220620	1350	 10.0	320	12.0	2.6	302	8	6.1	1016.2
20220620	1450	 10.0	320	12.0	2.4	301	8	6.0	1016.4
20220620	1550	 10.0	320	12.0	2.5	302	8	6.1	1016.3
20220620	1650	 10.0	320	13.0	2.5	310	9	6.1	1015.8
20220620	1750	 11.0	320	12.0	2.4	301	8	5.8	1015.6
20220620	1850	 11.0	320	14.0	2.2	309	9	5.7	1015.2
20220620	2050	 11.0	320	14.0	2.3	303	9	5.5	1014.4
20220620	2050	 11.0	320	14.0	2.3	303	9	5.5	1014.4
20220620	2150	 11.0	330	13.0	2.4	311	9	5.7	1014.0
20220620	2250	 10.0	330	12.0	2.5	308	9	5.7	1013.4
20220620	2350	 9.0	320	11.0	2.2	299	9	5.6	1012.8
20220621	0150	 8.0	330	11.0	2.1	298	8	5.6	1011.8
20220621	0250	 7.0	330	9.0	2.2	307	9	5.7	1011.8
20220621	0250	 7.0	330	9.0	2.2	307	9	5.7	1011.8
20220621	0350	 7.0	330	8.0	2.0	301	8	5.7	1012.1
20220621	0450	 6.0	340	7.0	2.0	305	8	5.9	1012.3
20220621	0550	 7.0	320	9.0	1.9	309	9	5.9	1012.0
20220621	0750	 6.0	330	7.0	1.9	302	9	6.0	1011.3
20220621	0850	 7.0	320	8.0	2.0	305	8	6.2	1010.7
20220621	0850	 7.0	320	8.0	2.0	305	8	6.2	1010.7
20220621	0950	 8.0	330	10.0	1.9	295	8	5.9	1010.1
20220621	1050	 7.0	330	9.0	2.2	309	15	6.2	1010.2
20220621	1150	 6.0	320	8.0	1.8	302	15	5.9	1010.1
20220621	1150	 6.0	320	8.0	1.8	302	15	5.9	1010.1
20220621	1250	 6.0	330	7.0	1.8	299	14	6.1	1010.6
20220621	1350	 4.0	340	5.0	2.1	309	14	6.6	1010.9
20220621	1350	 4.0	340	5.0	2.1	309	14	6.6	1010.9
20220621	1450	 1.0	340	2.0	1.8	308	8	6.1	1011.5
20220621	1550	 1.0	260	2.0	2.0	287	14	6.5	1011.8
20220621	1550	 1.0	260	2.0	2.0	287	14	6.5	1011.8
20220621	1650	 2.0	230	3.0	1.9	288	14	6.3	1011.7
20220621	1650	 2.0	230	3.0	1.9	288	14	6.3	1011.7
20220621	1750	 4.0	260	4.0	1.8	290	14	6.7	1012.0
20220621	1750	 4.0	260	4.0	1.8	290	14	6.7	1012.0
20220621	1850	 4.0	260	5.0	1.7	295	14	6.7	1012.3
20220621	1950	 4.0	270	5.0	1.6	312	14	6.7	1012.3
20220621	2050	 3.0	300	4.0	1.6	293	14	6.7	1012.5
20220621	2250	 1.0	350	1.0	1.6	310	9	6.8	1012.5
20220621	2350	 0.0	MM	2.0	1.7	301	13	6.9	1012.1
20220622	0050	 1.0	30	2.0	1.6	298	13	6.5	1012.2
20220622	0250	 3.0	170	4.0	1.6	292	13	7.0	1013.0
20220622	0350	 4.0	170	6.0	1.7	280	13	7.6	1013.0
20220622	0450	 5.0	150	6.0	1.6	305	13	7.3	1013.7
20220622	0450	 5.0	150	6.0	1.6	305	13	7.3	1013.7
20220622	0550	 4.0	160	5.0	1.6	311	12	7.3	1013.9
20220622	0650	 4.0	180	5.0	1.8	305	13	7.6	1014.2
20220622	0750	 4.0	160	6.0	1.7	310	12	7.6	1013.8
20220622	0750	 4.0	160	6.0	1.7	310	12	7.6	1013.8
20220622	0850	 3.0	160	5.0	1.5	296	13	7.2	1013.7
20220622	0950	 2.0	150	4.0	1.7	305	11	7.7	1013.7
20220622	1050	 3.0	180	4.0	1.6	307	13	7.7	1013.5
20220622	1150	 3.0	180	4.0	1.6	301	12	7.7	1013.4
20220622	1250	 2.0	150	3.0	1.6	307	12	7.6	1013.9
20220622	1350	 2.0	160	4.0	1.6	313	12	7.4	1014.2
20220622	1450	 2.0	170	4.0	1.6	294	MM	8.0	1014.5
20220622	1550	 2.0	140	4.0	1.6	296	12	7.9	1014.8
20220622	1650	 2.0	170	3.0	1.3	308	11	7.2	1015.1
20220622	1750	 2.0	200	3.0	1.4	286	12	7.8	1014.9
20220622	1850	 3.0	210	3.0	1.5	307	11	7.6	1015.1
20220622	1850	 3.0	210	3.0	1.5	307	11	7.6	1015.1
20220622	1850	 3.0	210	3.0	1.5	307	11	7.6	1015.1
20220622	1950	 3.0	240	5.0	1.4	301	11	7.7	1015.0
20220622	1950	 3.0	240	5.0	1.4	301	11	7.7	1015.0
20220622	2050	 3.0	260	4.0	1.5	292	12	7.9	1014.6
20220622	2150	 2.0	250	3.0	1.4	300	11	8.0	1014.3
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220622	2250	 2.0	310	3.0	1.3	299	11	7.9	1013.9
20220623	0150	 3.0	280	5.0	1.4	306	11	8.5	1013.4
20220623	0250	 4.0	310	5.0	1.5	290	12	8.4	1013.8
20220623	0350	 1.0	350	2.0	1.5	295	11	8.6	1013.7
20220623	0450	 1.0	10	3.0	1.3	291	11	8.2	1014.2
20220623	0550	 2.0	320	4.0	1.2	287	11	8.3	1014.5
20220623	0650	 1.0	300	2.0	1.4	296	11	8.5	1013.9
20220623	0750	 3.0	320	4.0	1.3	307	11	8.4	1013.7
20220623	0850	 4.0	300	6.0	1.2	309	11	8.0	1013.6
20220623	0950	 4.0	330	5.0	1.3	301	11	8.2	1013.1
20220623	0950	 4.0	330	5.0	1.3	301	11	8.2	1013.1
20220623	1050	 3.0	320	5.0	1.3	303	11	8.6	1013.1
20220623	1150	 4.0	320	6.0	1.4	294	11	8.5	1012.9
20220623	1250	 4.0	310	6.0	1.3	299	11	8.1	1013.3
20220623	1350	 5.0	330	6.0	1.4	297	11	7.8	1013.6
20220623	1450	 4.0	330	5.0	1.4	293	11	7.4	1013.8
20220623	1550	 4.0	330	5.0	1.4	303	11	7.8	1013.9
20220623	1650	 3.0	320	5.0	1.3	225	19	7.5	1014.0
20220623	1750	 4.0	310	5.0	1.3	220	19	7.9	1013.7
20220623	1750	 4.0	310	5.0	1.3	220	19	7.9	1013.7
20220623	1850	 4.0	300	5.0	1.3	173	19	8.0	1013.9
20220623	2050	 5.0	300	7.0	1.2	218	19	7.8	1013.3
20220623	2150	 5.0	300	6.0	1.3	215	19	7.6	1013.2
20220623	2250	 5.0	300	7.0	1.3	299	11	7.0	1013.1
20220623	2350	 5.0	310	6.0	1.5	207	17	7.7	1012.8
20220624	0050	 6.0	310	7.0	1.4	311	10	7.1	1012.3
20220624	0150	 5.0	310	7.0	1.5	215	19	7.3	1012.3
20220624	0250	 5.0	310	6.0	1.5	311	10	7.4	1012.4
20220624	0350	 3.0	310	5.0	1.4	304	10	7.4	1012.8
20220624	0450	 3.0	320	4.0	1.6	216	17	7.8	1013.2
20220624	0550	 3.0	300	5.0	1.7	302	10	8.3	1013.3
20220624	0650	 4.0	310	5.0	1.5	221	17	8.1	1013.2
20220624	0750	 4.0	310	6.0	1.7	226	17	8.7	1013.1
20220624	0850	 4.0	320	6.0	1.4	308	10	7.4	1013.0
20220624	0950	 4.0	320	6.0	1.5	228	17	7.7	1012.6
20220624	1050	 4.0	330	5.0	1.5	210	17	7.6	1012.3
20220624	1150	 4.0	320	6.0	1.5	300	9	7.3	1012.5
20220624	1250	 4.0	310	6.0	1.6	222	17	7.6	1012.9
20220624	1350	 4.0	320	5.0	1.5	190	17	7.5	1013.1
20220624	1450	 3.0	350	4.0	1.6	314	11	7.5	1013.6
20220624	1550	 3.0	310	3.0	1.5	209	17	7.6	1013.9
20220624	1650	 2.0	320	3.0	1.4	222	17	7.3	1013.7
20220624	1750	 2.0	310	3.0	1.6	211	16	8.2	1013.6
20220624	1750	 2.0	310	3.0	1.6	211	16	8.2	1013.6
20220624	1850	 3.0	270	5.0	1.4	215	16	7.9	1013.9
20220624	1950	 4.0	290	5.0	1.4	217	16	7.9	1013.8
20220624	2050	 5.0	290	6.0	1.4	199	17	7.9	1013.5
20220624	2150	 4.0	300	5.0	1.5	210	17	7.8	1013.6
20220624	2250	 4.0	310	5.0	1.5	215	17	7.6	1013.0
20220624	2350	 4.0	290	5.0	1.3	198	16	7.2	1012.7
20220625	0050	 4.0	290	5.0	1.3	187	16	7.2	1012.3
20220625	0050	 4.0	290	5.0	1.3	187	16	7.2	1012.3
20220625	0150	 4.0	310	6.0	1.4	196	16	7.3	1012.3
20220625	0250	 3.0	310	4.0	1.5	215	16	7.6	1012.4
20220625	0250	 3.0	310	4.0	1.5	215	16	7.6	1012.4
20220625	0350	 3.0	320	4.0	1.6	204	16	7.7	1012.6
20220625	0350	 3.0	320	4.0	1.6	204	16	7.7	1012.6
20220625	0450	 3.0	310	5.0	1.5	222	16	7.7	1013.2
20220625	0450	 3.0	310	5.0	1.5	222	16	7.7	1013.2
20220625	0550	 3.0	310	4.0	1.6	314	9	7.6	1013.5
20220625	0650	 4.0	330	5.0	1.5	308	9	7.4	1013.5
20220625	0750	 3.0	330	6.0	1.4	310	9	7.4	1013.2
20220625	0850	 4.0	330	6.0	1.5	202	16	7.7	1013.1
20220625	0950	 4.0	330	6.0	1.5	203	16	7.5	1013.1
20220625	0950	 4.0	330	6.0	1.5	203	16	7.5	1013.1
20220625	1150	 4.0	300	6.0	1.4	315	9	7.6	1013.3
20220625	1250	 3.0	320	6.0	1.3	201	16	7.2	1013.6
20220625	1350	 3.0	330	4.0	1.3	222	15	7.1	1013.7
20220625	1450	 3.0	290	4.0	1.2	206	16	6.6	1014.1
20220625	1550	 4.0	310	5.0	1.2	204	16	7.0	1014.5
20220625	1650	 3.0	310	4.0	1.3	206	15	7.1	1015.0
20220625	1650	 3.0	310	4.0	1.3	206	15	7.1	1015.0
20220625	1750	 3.0	310	4.0	1.3	218	16	7.2	1014.9
20220625	1850	 3.0	310	5.0	1.3	213	15	7.0	1015.2
20220625	1950	 4.0	280	5.0	1.2	206	16	6.8	1015.3
20220625	2050	 5.0	290	7.0	1.2	208	15	6.6	1014.8
20220625	2150	 6.0	300	7.0	1.2	213	15	6.3	1015.0
20220625	2250	 6.0	310	8.0	1.3	206	16	5.9	1014.7
20220625	2350	 5.0	330	7.0	1.3	211	15	5.9	1014.3
20220626	0050	 6.0	320	8.0	1.3	212	15	5.7	1014.1
20220626	0150	 7.0	320	8.0	1.3	225	15	5.6	1013.9
20220626	0150	 7.0	320	8.0	1.3	225	15	5.6	1013.9
20220626	0250	 6.0	320	8.0	1.4	213	15	5.4	1014.0
20220626	0350	 6.0	320	8.0	1.3	185	15	5.4	1014.6
20220626	0450	 6.0	310	8.0	1.2	227	15	5.4	1015.1
20220626	0550	 6.0	320	7.0	1.2	255	16	5.3	1015.7
20220626	0650	 5.0	330	7.0	1.2	226	15	5.3	1015.8
20220626	0750	 5.0	310	7.0	1.2	214	16	5.4	1015.6
20220626	0750	 5.0	310	7.0	1.2	214	16	5.4	1015.6
20220626	0850	 5.0	310	7.0	1.1	206	15	5.5	1015.6
20220626	0950	 5.0	320	7.0	1.1	218	16	5.6	1015.1
20220626	1050	 5.0	340	7.0	1.1	223	15	5.5	1015.4
20220626	1150	 5.0	330	7.0	1.1	205	15	5.4	1015.7
20220626	1250	 6.0	320	8.0	1.0	234	14	5.2	1015.8
20220626	1350	 6.0	330	8.0	1.1	198	15	5.1	1016.4
20220626	1450	 6.0	320	7.0	1.1	218	15	5.2	1016.7
20220626	1550	 6.0	340	8.0	1.1	189	15	4.9	1017.1
20220626	1650	 5.0	340	7.0	1.1	198	15	5.3	1017.5
20220626	1750	 7.0	320	9.0	1.0	223	15	4.9	1017.3
20220626	1850	 7.0	320	9.0	1.1	214	15	4.6	1017.4
20220626	1850	 7.0	320	9.0	1.1	214	15	4.6	1017.4
20220626	1950	 7.0	310	8.0	1.2	310	4	4.5	1017.4
20220626	2050	 8.0	320	10.0	1.2	200	14	4.6	1017.1
20220626	2150	 9.0	310	11.0	1.2	235	15	4.3	1016.5
20220626	2150	 9.0	310	11.0	1.2	235	15	4.3	1016.5
20220626	2250	 8.0	320	9.0	1.2	217	15	4.4	1016.4
20220626	2350	 8.0	310	9.0	1.3	317	5	4.4	1016.2
20220627	0050	 7.0	320	9.0	1.3	238	15	4.5	1016.1
20220627	0150	 7.0	310	8.0	1.2	225	14	4.5	1016.3
20220627	0250	 7.0	320	8.0	1.2	312	5	4.6	1016.4
20220627	0250	 7.0	320	8.0	1.2	312	5	4.6	1016.4
20220627	0350	 6.0	330	8.0	1.2	195	15	4.7	1016.8
20220627	0350	 6.0	330	8.0	1.2	195	15	4.7	1016.8
20220627	0450	 6.0	330	7.0	1.2	317	5	4.7	1017.5
20220627	0550	 6.0	320	8.0	1.3	315	5	4.9	1017.8
20220627	0550	 6.0	320	8.0	1.3	315	5	4.9	1017.8
20220627	0650	 7.0	330	8.0	1.2	320	5	4.8	1017.4
20220627	0750	 7.0	330	9.0	1.2	318	5	4.8	1017.1
20220627	0750	 7.0	330	9.0	1.2	318	5	4.8	1017.1
20220627	0850	 8.0	330	10.0	1.2	315	5	4.6	1017.0
20220627	0950	 7.0	330	8.0	1.1	308	6	4.6	1016.9
20220627	1050	 6.0	340	8.0	1.2	242	14	4.8	1017.1
20220627	1150	 5.0	350	6.0	1.1	313	5	4.8	1017.3
20220627	1250	 5.0	330	6.0	1.1	288	15	4.9	1017.7
20220627	1350	 4.0	350	5.0	1.1	314	6	5.0	1018.2
20220627	1450	 5.0	320	6.0	1.1	220	15	5.2	1018.5
20220627	1550	 6.0	320	8.0	1.0	206	14	5.2	1018.5
20220627	1650	 7.0	320	9.0	1.0	206	14	4.9	1018.6
20220627	1850	 7.0	320	9.0	1.1	248	14	4.5	1018.0
20220627	1950	 7.0	320	9.0	1.1	187	14	4.4	1017.8
20220627	1950	 7.0	320	9.0	1.1	187	14	4.4	1017.8
20220627	2050	 8.0	320	10.0	1.1	222	13	4.4	1017.3
20220627	2150	 7.0	320	9.0	1.2	301	6	4.4	1017.2
20220627	2150	 7.0	320	9.0	1.2	301	6	4.4	1017.2
20220627	2250	 7.0	320	8.0	1.2	313	5	4.5	1017.1
20220627	2350	 7.0	310	9.0	1.3	259	14	4.7	1016.7
20220628	0050	 7.0	310	8.0	1.3	309	6	4.7	1016.6
20220628	0150	 7.0	310	9.0	1.3	313	6	4.7	1016.5
20220628	0250	 7.0	320	8.0	1.3	312	6	4.7	1016.7
20220628	0250	 7.0	320	8.0	1.3	312	6	4.7	1016.7
20220628	0350	 7.0	330	9.0	1.4	306	6	4.9	1016.6
20220628	0350	 7.0	330	9.0	1.4	306	6	4.9	1016.6
20220628	0450	 7.0	330	9.0	1.4	317	6	4.9	1016.9
20220628	0450	 7.0	330	9.0	1.4	317	6	4.9	1016.9
20220628	0550	 8.0	320	9.0	1.4	309	6	5.0	1017.1
20220628	0650	 7.0	320	9.0	1.4	316	6	5.2	1017.1
20220628	0750	 8.0	330	10.0	1.5	313	7	5.2	1016.8
20220628	0750	 8.0	330	10.0	1.5	313	7	5.2	1016.8
20220628	0850	 7.0	340	9.0	1.6	312	7	5.2	1016.7
20220628	0950	 7.0	320	8.0	1.6	307	7	5.4	1016.4
20220628	1050	 7.0	320	9.0	1.6	307	7	5.4	1016.1
20220628	1150	 7.0	330	9.0	1.5	307	7	5.2	1016.2
20220628	1250	 6.0	330	8.0	1.5	311	7	5.1	1016.5
20220628	1350	 7.0	330	9.0	1.6	310	7	5.1	1016.7
20220628	1450	 7.0	330	8.0	1.6	311	7	5.2	1017.0
20220628	1550	 5.0	330	7.0	1.6	316	7	5.3	1017.5
20220628	1650	 6.0	330	7.0	1.7	317	7	5.5	1017.3
20220628	1750	 6.0	330	7.0	1.7	303	7	5.4	1017.2
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	1950	 5.0	330	6.0	1.6	314	7	5.4	1017.4
20220628	2150	 6.0	320	8.0	1.6	314	7	5.5	1016.6
20220628	2250	 6.0	310	7.0	1.7	315	7	5.6	1016.6
